4.431791886981494463e+04
3.200531782453077994e+03
1.664396525292323304e+03
2.589412445087276637e+02
1.242239920145457006e+02
6.350224281666912418e+01
3.204593470495589713e+01
1.838791445417658466e+01
1.765879243612145189e+01
1.154679609106713478e+01
1.056367013995683379e+01
3.996047967273423374e-01
