-2.896467365156112704e+06
-5.034538940018492781e+00
1.018318705581660424e+03
5.069474757907660387e+04
2.997061162179317034e+04
2.112302671158250087e+04
1.518795333644452967e+03
3.044030523968443958e+04
4.729750545671237342e+04
1.135329617962213433e+03
4.792625458021839222e+03
-1.944555603038802019e+03
