-2.896467365156116430e+06
-5.034538940018951081e+00
1.018318705581654399e+03
5.069474757907688763e+04
2.997061162179319945e+04
2.112302671158246812e+04
1.518795333644454331e+03
3.044030523968457055e+04
4.729750545671210421e+04
1.135329617962208658e+03
4.792625458021873783e+03
-1.944555603038756317e+03
