-2.896467365156115964e+06
-5.034538940018908448e+00
1.018318705581654285e+03
5.069474757907689491e+04
2.997061162179318853e+04
2.112302671158247176e+04
1.518795333644454558e+03
3.044030523968455600e+04
4.729750545671209693e+04
1.135329617962208204e+03
4.792625458021877421e+03
-1.944555603038756999e+03
